id,objectid,id_dto.x,nombre,tipo,estrategia,politica,lineas_acc,zn_fun_mic,pn_pol_rie,sup_ha,ID.PROYECTO,NOMBRE.PROYECTO,DESCRIPCIÓN.GENERAL,id_dto.y,RESPONSABLE.MUNICIPAL,INSTANCIAS.COORDINACION.ESTATAL,INSTANCIAS.COORDINACION.FEDERAL,SUBSISTEMA
87,87,DU-REP-14,QUINCEO,Urbano,Gestión urbana,Integración y control del crecimiento,"LA-GU-INT-01, LA-GU-INT-02, LA-GU-INT-03, LA-GU-INT-04, LA-GU-INT-07, LA-GU-INT-08, LA-GU-INT-09, LA-GU-INT-10, LA-GU-INT-11, LA-GU-INT-12, LA-GU-INT-13, LA-GU-INT-15",Descarga,Adaptación,238.642,PY_EQ_URB_12,Macroplaza (SUB-28),Biblioteca pública municipal.,DU-REP-14,Secretaría de Urbanismo y Obras Públicas (SUOP),"Secretaría de Medio Ambiente, Cambio Climático y Desarrollo Territorial (SEMACCDET)","Secretaría de Desarrollo Agrario, Territorial y Urbano (SEDATU)",Equipamiento urbano
87,87,DU-REP-14,QUINCEO,Urbano,Gestión urbana,Integración y control del crecimiento,"LA-GU-INT-01, LA-GU-INT-02, LA-GU-INT-03, LA-GU-INT-04, LA-GU-INT-07, LA-GU-INT-08, LA-GU-INT-09, LA-GU-INT-10, LA-GU-INT-11, LA-GU-INT-12, LA-GU-INT-13, LA-GU-INT-15",Descarga,Adaptación,238.642,PY_EQ_URB_12,Macroplaza (SUB-28),Casa hogar para ancianos.,DU-REP-14,Secretaría de Urbanismo y Obras Públicas (SUOP),"Secretaría de Medio Ambiente, Cambio Climático y Desarrollo Territorial (SEMACCDET)","Secretaría de Desarrollo Agrario, Territorial y Urbano (SEDATU)",Equipamiento urbano
87,87,DU-REP-14,QUINCEO,Urbano,Gestión urbana,Integración y control del crecimiento,"LA-GU-INT-01, LA-GU-INT-02, LA-GU-INT-03, LA-GU-INT-04, LA-GU-INT-07, LA-GU-INT-08, LA-GU-INT-09, LA-GU-INT-10, LA-GU-INT-11, LA-GU-INT-12, LA-GU-INT-13, LA-GU-INT-15",Descarga,Adaptación,238.642,PY_EQ_URB_12,Macroplaza (SUB-28),Hospital general,DU-REP-14,Secretaría de Urbanismo y Obras Públicas (SUOP),"Secretaría de Medio Ambiente, Cambio Climático y Desarrollo Territorial (SEMACCDET)","Secretaría de Desarrollo Agrario, Territorial y Urbano (SEDATU)",Equipamiento urbano
87,87,DU-REP-14,QUINCEO,Urbano,Gestión urbana,Integración y control del crecimiento,"LA-GU-INT-01, LA-GU-INT-02, LA-GU-INT-03, LA-GU-INT-04, LA-GU-INT-07, LA-GU-INT-08, LA-GU-INT-09, LA-GU-INT-10, LA-GU-INT-11, LA-GU-INT-12, LA-GU-INT-13, LA-GU-INT-15",Descarga,Adaptación,238.642,PY_EQ_URB_12,Macroplaza (SUB-28),Jardín vecinal.,DU-REP-14,Secretaría de Urbanismo y Obras Públicas (SUOP),"Secretaría de Medio Ambiente, Cambio Climático y Desarrollo Territorial (SEMACCDET)","Secretaría de Desarrollo Agrario, Territorial y Urbano (SEDATU)",Equipamiento urbano
87,87,DU-REP-14,QUINCEO,Urbano,Gestión urbana,Integración y control del crecimiento,"LA-GU-INT-01, LA-GU-INT-02, LA-GU-INT-03, LA-GU-INT-04, LA-GU-INT-07, LA-GU-INT-08, LA-GU-INT-09, LA-GU-INT-10, LA-GU-INT-11, LA-GU-INT-12, LA-GU-INT-13, LA-GU-INT-15",Descarga,Adaptación,238.642,PY_EQ_URB_12,Macroplaza (SUB-28),Juegos infantiles.,DU-REP-14,Secretaría de Urbanismo y Obras Públicas (SUOP),"Secretaría de Medio Ambiente, Cambio Climático y Desarrollo Territorial (SEMACCDET)","Secretaría de Desarrollo Agrario, Territorial y Urbano (SEDATU)",Equipamiento urbano
87,87,DU-REP-14,QUINCEO,Urbano,Gestión urbana,Integración y control del crecimiento,"LA-GU-INT-01, LA-GU-INT-02, LA-GU-INT-03, LA-GU-INT-04, LA-GU-INT-07, LA-GU-INT-08, LA-GU-INT-09, LA-GU-INT-10, LA-GU-INT-11, LA-GU-INT-12, LA-GU-INT-13, LA-GU-INT-15",Descarga,Adaptación,238.642,PY_EQ_URB_12,Macroplaza (SUB-28),Mercado público.,DU-REP-14,Secretaría de Urbanismo y Obras Públicas (SUOP),"Secretaría de Medio Ambiente, Cambio Climático y Desarrollo Territorial (SEMACCDET)","Secretaría de Desarrollo Agrario, Territorial y Urbano (SEDATU)",Equipamiento urbano
87,87,DU-REP-14,QUINCEO,Urbano,Gestión urbana,Integración y control del crecimiento,"LA-GU-INT-01, LA-GU-INT-02, LA-GU-INT-03, LA-GU-INT-04, LA-GU-INT-07, LA-GU-INT-08, LA-GU-INT-09, LA-GU-INT-10, LA-GU-INT-11, LA-GU-INT-12, LA-GU-INT-13, LA-GU-INT-15",Descarga,Adaptación,238.642,PY_EQ_URB_12,Macroplaza (SUB-28),Parque de Barrio,DU-REP-14,Secretaría de Urbanismo y Obras Públicas (SUOP),"Secretaría de Medio Ambiente, Cambio Climático y Desarrollo Territorial (SEMACCDET)","Secretaría de Desarrollo Agrario, Territorial y Urbano (SEDATU)",Equipamiento urbano
87,87,DU-REP-14,QUINCEO,Urbano,Gestión urbana,Integración y control del crecimiento,"LA-GU-INT-01, LA-GU-INT-02, LA-GU-INT-03, LA-GU-INT-04, LA-GU-INT-07, LA-GU-INT-08, LA-GU-INT-09, LA-GU-INT-10, LA-GU-INT-11, LA-GU-INT-12, LA-GU-INT-13, LA-GU-INT-15",Descarga,Adaptación,238.642,PY_EQ_URB_12,Macroplaza (SUB-28),Plaza cívica,DU-REP-14,Secretaría de Urbanismo y Obras Públicas (SUOP),"Secretaría de Medio Ambiente, Cambio Climático y Desarrollo Territorial (SEMACCDET)","Secretaría de Desarrollo Agrario, Territorial y Urbano (SEDATU)",Equipamiento urbano
87,87,DU-REP-14,QUINCEO,Urbano,Gestión urbana,Integración y control del crecimiento,"LA-GU-INT-01, LA-GU-INT-02, LA-GU-INT-03, LA-GU-INT-04, LA-GU-INT-07, LA-GU-INT-08, LA-GU-INT-09, LA-GU-INT-10, LA-GU-INT-11, LA-GU-INT-12, LA-GU-INT-13, LA-GU-INT-15",Descarga,Adaptación,238.642,PY_EQ_URB_12,Macroplaza (SUB-28),Secundaria general,DU-REP-14,Secretaría de Urbanismo y Obras Públicas (SUOP),"Secretaría de Medio Ambiente, Cambio Climático y Desarrollo Territorial (SEMACCDET)","Secretaría de Desarrollo Agrario, Territorial y Urbano (SEDATU)",Equipamiento urbano
88,88,DU-REP-07,LA QUEMADA,Urbano,Gestión urbana,Mejoramiento integral,"LA-GU-MEJ-01, LA-GU-MEJ-02, LA-GU-MEJ-03, LA-GU-MEJ-05, LA-GU-MEJ-06, LA-GU-MEJ-07, LA-GU-MEJ-08,LA-GU-MEJ-09, LA-GU-MEJ-10, LA-GU-MEJ-11, LA-GU-MEJ-12, LA-GU-MEJ-13, LA-GU-MEJ-14, LA-GU-MEJ-15, LA-GU-MEJ-16",Descarga,Adaptación,161.484,PY_EQ_URB_17,Puerta de Vasco de Quiroga,"Revitalizar la intersección Periférico y Av. Madero Poniente. con elementos de accesibilidad universal, transferencia modal, mezcal de usos, e impulso de la densificación.",DU-REP-07,Secretaría de Movilidad y Espacio Público (SEMOVEP),"Secretaría de Medio Ambiente, Cambio Climático y Desarrollo Territorial (SEMACCDET)","Secretaría de Desarrollo Agrario, Territorial y Urbano (SEDATU)",Equipamiento urbano
92,92,DU-REP-08,LA ESPERANZA,Urbano,Gestión urbana,Mejoramiento integral,"LA-GU-MEJ-01, LA-GU-MEJ-02, LA-GU-MEJ-03, LA-GU-MEJ-04, LA-GU-MEJ-05, LA-GU-MEJ-06, LA-GU-MEJ-07, LA-GU-MEJ-08,LA-GU-MEJ-09, LA-GU-MEJ-10, LA-GU-MEJ-11, LA-GU-MEJ-12, LA-GU-MEJ-13, LA-GU-MEJ-14, LA-GU-MEJ-15, LA-GU-MEJ-16",Descarga,Adaptación,145.262,PY_EQ_URB_17,Puerta de Vasco de Quiroga,"Revitalizar la intersección Periférico y Av. Madero Poniente. con elementos de accesibilidad universal, transferencia modal, mezcal de usos, e impulso de la densificación.",DU-REP-08,Secretaría de Movilidad y Espacio Público (SEMOVEP),"Secretaría de Medio Ambiente, Cambio Climático y Desarrollo Territorial (SEMACCDET)","Secretaría de Desarrollo Agrario, Territorial y Urbano (SEDATU)",Equipamiento urbano
93,93,DU-REP-10,CAMPO NUBES,Urbano,Gestión urbana,Integración y control del crecimiento,"LA-GU-INT-01, LA-GU-INT-02, LA-GU-INT-03, LA-GU-INT-04, LA-GU-INT-07, LA-GU-INT-08, LA-GU-INT-09, LA-GU-INT-10, LA-GU-INT-11, LA-GU-INT-12, LA-GU-INT-13",Descarga,Adaptación,297.947,PY_EQ_URB_10,Lomas del Valle (SUB-23),Centro de desarrollo comunitario.,DU-REP-10,Secretaría de Urbanismo y Obras Públicas (SUOP),"Secretaría de Medio Ambiente, Cambio Climático y Desarrollo Territorial (SEMACCDET)","Secretaría de Desarrollo Agrario, Territorial y Urbano (SEDATU)",Equipamiento urbano
93,93,DU-REP-10,CAMPO NUBES,Urbano,Gestión urbana,Integración y control del crecimiento,"LA-GU-INT-01, LA-GU-INT-02, LA-GU-INT-03, LA-GU-INT-04, LA-GU-INT-07, LA-GU-INT-08, LA-GU-INT-09, LA-GU-INT-10, LA-GU-INT-11, LA-GU-INT-12, LA-GU-INT-13",Descarga,Adaptación,297.947,PY_EQ_URB_10,Lomas del Valle (SUB-23),Jardín vecinal.,DU-REP-10,Secretaría de Urbanismo y Obras Públicas (SUOP),"Secretaría de Medio Ambiente, Cambio Climático y Desarrollo Territorial (SEMACCDET)","Secretaría de Desarrollo Agrario, Territorial y Urbano (SEDATU)",Equipamiento urbano
93,93,DU-REP-10,CAMPO NUBES,Urbano,Gestión urbana,Integración y control del crecimiento,"LA-GU-INT-01, LA-GU-INT-02, LA-GU-INT-03, LA-GU-INT-04, LA-GU-INT-07, LA-GU-INT-08, LA-GU-INT-09, LA-GU-INT-10, LA-GU-INT-11, LA-GU-INT-12, LA-GU-INT-13",Descarga,Adaptación,297.947,PY_EQ_URB_10,Lomas del Valle (SUB-23),Juegos infantiles.,DU-REP-10,Secretaría de Urbanismo y Obras Públicas (SUOP),"Secretaría de Medio Ambiente, Cambio Climático y Desarrollo Territorial (SEMACCDET)","Secretaría de Desarrollo Agrario, Territorial y Urbano (SEDATU)",Equipamiento urbano
93,93,DU-REP-10,CAMPO NUBES,Urbano,Gestión urbana,Integración y control del crecimiento,"LA-GU-INT-01, LA-GU-INT-02, LA-GU-INT-03, LA-GU-INT-04, LA-GU-INT-07, LA-GU-INT-08, LA-GU-INT-09, LA-GU-INT-10, LA-GU-INT-11, LA-GU-INT-12, LA-GU-INT-13",Descarga,Adaptación,297.947,PY_EQ_URB_10,Lomas del Valle (SUB-23),Mercado público.,DU-REP-10,Secretaría de Urbanismo y Obras Públicas (SUOP),"Secretaría de Medio Ambiente, Cambio Climático y Desarrollo Territorial (SEMACCDET)","Secretaría de Desarrollo Agrario, Territorial y Urbano (SEDATU)",Equipamiento urbano
93,93,DU-REP-10,CAMPO NUBES,Urbano,Gestión urbana,Integración y control del crecimiento,"LA-GU-INT-01, LA-GU-INT-02, LA-GU-INT-03, LA-GU-INT-04, LA-GU-INT-07, LA-GU-INT-08, LA-GU-INT-09, LA-GU-INT-10, LA-GU-INT-11, LA-GU-INT-12, LA-GU-INT-13",Descarga,Adaptación,297.947,PY_EQ_URB_10,Lomas del Valle (SUB-23),Parque de barrio.,DU-REP-10,Secretaría de Urbanismo y Obras Públicas (SUOP),"Secretaría de Medio Ambiente, Cambio Climático y Desarrollo Territorial (SEMACCDET)","Secretaría de Desarrollo Agrario, Territorial y Urbano (SEDATU)",Equipamiento urbano
93,93,DU-REP-10,CAMPO NUBES,Urbano,Gestión urbana,Integración y control del crecimiento,"LA-GU-INT-01, LA-GU-INT-02, LA-GU-INT-03, LA-GU-INT-04, LA-GU-INT-07, LA-GU-INT-08, LA-GU-INT-09, LA-GU-INT-10, LA-GU-INT-11, LA-GU-INT-12, LA-GU-INT-13",Descarga,Adaptación,297.947,PY_EQ_URB_10,Lomas del Valle (SUB-23),Plaza cívica.,DU-REP-10,Secretaría de Urbanismo y Obras Públicas (SUOP),"Secretaría de Medio Ambiente, Cambio Climático y Desarrollo Territorial (SEMACCDET)","Secretaría de Desarrollo Agrario, Territorial y Urbano (SEDATU)",Equipamiento urbano
95,95,DU-REP-12,CIUDAD JARDIN,Urbano,Gestión urbana,Integración y control del crecimiento,"LA-GU-INT-01, LA-GU-INT-02, LA-GU-INT-03, LA-GU-INT-04, LA-GU-INT-07, LA-GU-INT-08, LA-GU-INT-09, LA-GU-INT-10, LA-GU-INT-11, LA-GU-INT-12, LA-GU-INT-13, LA-GU-INT-14, LA-GU-INT-15",Transición,Mitigación,425.475,PY_AVA_12,Programa de manejo: Cono Estadio Morelos,Mantenimiento del área arbolada,DU-REP-12,Secretaría de Desarrollo Rural y Medio Ambiente (SDRUMA),"Secretaría de Medio Ambiente, Cambio Climático y Desarrollo Territorial (SEMACCDET)",Secretaría de Medio Ambiente y Recursos Naturales (SEMARNAT),Sistema Municipal de Áreas de Valor Ambiental (SMAVA)
103,103,DU-NE-13,TRINCHERAS,Urbano,Gestión urbana,Mejoramiento integral,"LA-GU-MEJ-01, LA-GU-MEJ-02, LA-GU-MEJ-03, LA-GU-MEJ-04, LA-GU-MEJ-05, LA-GU-MEJ-06, LA-GU-MEJ-07, LA-GU-MEJ-08, LA-GU-MEJ-09, LA-GU-MEJ-10, LA-GU-MEJ-13, LA-GU-MEJ-14, LA-GU-MEJ-15, LA-GU-MEJ-16",Transición,Mitigación,429.971,PY_AVA_02,Corredor Arroyo de Tierras,"Amortiguamiento de la isla de calor urbana, Refugio de biodiversidad, Control de avenidas e inundaciones, Contemplación escénica, Protección de cauces con arbolado.",DU-NE-13,Secretaría de Desarrollo Rural y Medio Ambiente (SDRUMA),"Secretaría de Medio Ambiente, Cambio Climático y Desarrollo Territorial (SEMACCDET)",Secretaría de Medio Ambiente y Recursos Naturales (SEMARNAT),Sistema Municipal de Áreas de Valor Ambiental (SMAVA)
103,103,DU-NE-13,TRINCHERAS,Urbano,Gestión urbana,Mejoramiento integral,"LA-GU-MEJ-01, LA-GU-MEJ-02, LA-GU-MEJ-03, LA-GU-MEJ-04, LA-GU-MEJ-05, LA-GU-MEJ-06, LA-GU-MEJ-07, LA-GU-MEJ-08, LA-GU-MEJ-09, LA-GU-MEJ-10, LA-GU-MEJ-13, LA-GU-MEJ-14, LA-GU-MEJ-15, LA-GU-MEJ-16",Transición,Mitigación,429.971,PY_AVA_02,Corredor Arroyo de Tierras,"Sistema de infiltración natural, Control y regulación hidráulica, Construcción de colectores marginales, Recuperación de espacio público, Sistema de alumbrado público y Construcción de ciclovía al borde del cauce.",DU-NE-13,Secretaría de Desarrollo Rural y Medio Ambiente (SDRUMA),"Secretaría de Medio Ambiente, Cambio Climático y Desarrollo Territorial (SEMACCDET)",Secretaría de Medio Ambiente y Recursos Naturales (SEMARNAT),Sistema Municipal de Áreas de Valor Ambiental (SMAVA)
97,97,DU-NE-04,AMERICAS BRITANIA,Urbano,Gestión urbana,Consolidación,"LA-GU-CON-01, LA-GU-CON-03, LA-GU-CON-04, LA-GU-CON-05, LA-GU-CON-06, LA-GU-CON-07, LA-GU-CON-08, LA-GU-CON-10",Descarga,Adaptación,102.671,PY_EQ_URB_19,Puerta Mil Cumbres/Panamericana,"Revitalizar la intersección Periférico y Av. Acueducto con elementos de accesibilidad universal, transferencia modal, mezcal de usos, e impulso de la densificación.",DU-NE-04,Secretaría de Urbanismo y Obras Públicas (SUOP),"Secretaría de Medio Ambiente, Cambio Climático y Desarrollo Territorial (SEMACCDET)","Secretaría de Desarrollo Agrario, Territorial y Urbano (SEDATU)",Equipamiento urbano
98,98,DU-NE-02,TRES MARÍAS,Urbano,Gestión urbana,Integración y control del crecimiento,"LA-GU-INT-01, LA-GU-INT-08, LA-GU-INT-09, LA-GU-INT-12, LA-GU-INT-13,",Transición,Mitigación,1223.08,PY_EQ_URB_04,Tres Marías Sur (SUB-11),Parque de barrio.,DU-NE-02,Secretaría de Urbanismo y Obras Públicas (SUOP),"Secretaría de Medio Ambiente, Cambio Climático y Desarrollo Territorial (SEMACCDET)","Secretaría de Desarrollo Agrario, Territorial y Urbano (SEDATU)",Equipamiento urbano
98,98,DU-NE-02,TRES MARÍAS,Urbano,Gestión urbana,Integración y control del crecimiento,"LA-GU-INT-01, LA-GU-INT-08, LA-GU-INT-09, LA-GU-INT-12, LA-GU-INT-13,",Transición,Mitigación,1223.08,PY_EQ_URB_04,Tres Marías Sur (SUB-11),Salón deportivo.,DU-NE-02,Secretaría de Urbanismo y Obras Públicas (SUOP),"Secretaría de Medio Ambiente, Cambio Climático y Desarrollo Territorial (SEMACCDET)","Secretaría de Desarrollo Agrario, Territorial y Urbano (SEDATU)",Equipamiento urbano
99,99,DU-NE-19,LOMAS DE GUAYANGAREO,Urbano,Gestión urbana,Consolidación,"LA-GU-CON-01, LA-GU-CON-02, LA-GU-CON-03, LA-GU-CON-04, LA-GU-CON-05, LA-GU-CON-06, LA-GU-CON-07, LA-GU-CON-08,",Descarga,Adaptación,197.778,PY_EQ_URB_18,Puerta Libertadores,"Revitalizar la intersección Periférico y Av. Madero Ote. con elementos de accesibilidad universal, transferencia modal, mezcal de usos, e impulso de la densificación.",DU-NE-19,Secretaría de Urbanismo y Obras Públicas (SUOP),"Secretaría de Medio Ambiente, Cambio Climático y Desarrollo Territorial (SEMACCDET)","Secretaría de Desarrollo Agrario, Territorial y Urbano (SEDATU)",Equipamiento urbano
99,99,DU-NE-19,LOMAS DE GUAYANGAREO,Urbano,Gestión urbana,Consolidación,"LA-GU-CON-01, LA-GU-CON-02, LA-GU-CON-03, LA-GU-CON-04, LA-GU-CON-05, LA-GU-CON-06, LA-GU-CON-07, LA-GU-CON-08,",Descarga,Adaptación,197.778,PY_EQ_URB_19,Puerta Mil Cumbres/Panamericana,"Revitalizar la intersección Periférico y Av. Acueducto con elementos de accesibilidad universal, transferencia modal, mezcal de usos, e impulso de la densificación.",DU-NE-19,Secretaría de Movilidad y Espacio Público (SEMOVEP),"Secretaría de Medio Ambiente, Cambio Climático y Desarrollo Territorial (SEMACCDET)","Secretaría de Desarrollo Agrario, Territorial y Urbano (SEDATU)",Equipamiento urbano
100,100,DU-NE-17,CHAPULTEPEC,Urbano,Gestión urbana,Consolidación,"LA-GU-CON-01, LA-GU-CON-04, LA-GU-CON-05, LA-GU-CON-07, LA-GU-CON-08, LA-GU-CON-10",Descarga,Adaptación,217.841,PY_MOV_25,García de León,"Construcción de calles inclusivas con cruces seguros, banquetas, rampas; balizamiento horizontal; colocación de señalética inclusiva, semáforos auditivos, mobiliario; y arbolado. Longitud: 2,046.69 m",DU-NE-17,Secretaría de Movilidad y Espacio Público (SEMOVEP),Secretaría de Comunicaciones y Obras Públicas (SCOP),"Secretaría de Desarrollo Agrario, Territorial y Urbano (SEDATU)",Movilidad
100,100,DU-NE-17,CHAPULTEPEC,Urbano,Gestión urbana,Consolidación,"LA-GU-CON-01, LA-GU-CON-04, LA-GU-CON-05, LA-GU-CON-07, LA-GU-CON-08, LA-GU-CON-10",Descarga,Adaptación,217.841,PY_MOV_25,García de León,"Construcción de calles inclusivas con cruces seguros, banquetas, rampas; balizamiento horizontal; colocación de señalética inclusiva, semáforos auditivos, mobiliario; y arbolado. Longitud: 2,046.69 m",DU-NE-17,Secretaría de Urbanismo y Obras Públicas (SUOP),"Secretaría de Medio Ambiente, Cambio Climático y Desarrollo Territorial (SEMACCDET)","Secretaría de Desarrollo Agrario, Territorial y Urbano (SEDATU)",Movilidad
120,120,DU-IND-15,ADOLFO LÓPEZ MATEOS,Urbano,Gestión urbana,Mejoramiento integral,"LA-GU-MEJ-01, LA-GU-MEJ-02, LA-GU-MEJ-03,  LA-GU-MEJ-05, LA-GU-MEJ-06, LA-GU-MEJ-07, LA-GU-MEJ-08, LA-GU-MEJ-10, LA-GU-MEJ-11, LA-GU-MEJ-13, LA-GU-MEJ-15",Descarga,Adaptación,313.164,PY_AVA_01,Parque Ecológico Arboretum,"Construcción de cenadores, trota pista y servicios sanitarios",DU-IND-15,Secretaría de Desarrollo Rural y Medio Ambiente (SDRUMA),"Secretaría de Medio Ambiente, Cambio Climático y Desarrollo Territorial (SEMACCDET)",Secretaría de Medio Ambiente y Recursos Naturales (SEMARNAT),Sistema Municipal de Áreas de Valor Ambiental (SMAVA)
120,120,DU-IND-15,ADOLFO LÓPEZ MATEOS,Urbano,Gestión urbana,Mejoramiento integral,"LA-GU-MEJ-01, LA-GU-MEJ-02, LA-GU-MEJ-03,  LA-GU-MEJ-05, LA-GU-MEJ-06, LA-GU-MEJ-07, LA-GU-MEJ-08, LA-GU-MEJ-10, LA-GU-MEJ-11, LA-GU-MEJ-13, LA-GU-MEJ-15",Descarga,Adaptación,313.164,PY_AVA_27,Programa de conservación del área arbolada: Manantial Universidad Latina,"Conservación del bosque de galería, que cuenta con árboles con más de 400 años de edad. Infiltración y prevención de inundaciones",DU-IND-15,Secretaría de Desarrollo Rural y Medio Ambiente (SDRUMA),"Secretaría de Medio Ambiente, Cambio Climático y Desarrollo Territorial (SEMACCDET)",Secretaría de Medio Ambiente y Recursos Naturales (SEMARNAT),Sistema Municipal de Áreas de Valor Ambiental (SMAVA)
120,120,DU-IND-15,ADOLFO LÓPEZ MATEOS,Urbano,Gestión urbana,Mejoramiento integral,"LA-GU-MEJ-01, LA-GU-MEJ-02, LA-GU-MEJ-03,  LA-GU-MEJ-05, LA-GU-MEJ-06, LA-GU-MEJ-07, LA-GU-MEJ-08, LA-GU-MEJ-10, LA-GU-MEJ-11, LA-GU-MEJ-13, LA-GU-MEJ-15",Descarga,Adaptación,313.164,PY_EQ_URB_17,Puerta de Vasco de Quiroga,"Revitalizar la intersección Periférico y Av. Madero Poniente. con elementos de accesibilidad universal, transferencia modal, mezcal de usos, e impulso de la densificación.",DU-IND-15,Secretaría de Movilidad y Espacio Público (SEMOVEP),"Secretaría de Medio Ambiente, Cambio Climático y Desarrollo Territorial (SEMACCDET)","Secretaría de Desarrollo Agrario, Territorial y Urbano (SEDATU)",Equipamiento urbano
123,123,DU-IND-14,HEROES INSURGENTES,Urbano,Gestión urbana,Mejoramiento integral,"LA-GU-MEJ-01, LA-GU-MEJ-02, LA-GU-MEJ-03,  LA-GU-MEJ-05, LA-GU-MEJ-06, LA-GU-MEJ-07, LA-GU-MEJ-08, LA-GU-MEJ-10, LA-GU-MEJ-11, LA-GU-MEJ-13, LA-GU-MEJ-15",Descarga,Adaptación,213.019,PY_EQ_URB_17,Puerta de Vasco de Quiroga,"Revitalizar la intersección Periférico y Av. Madero Poniente. con elementos de accesibilidad universal, transferencia modal, mezcal de usos, e impulso de la densificación.",DU-IND-14,Secretaría de Urbanismo y Obras Públicas (SUOP),"Secretaría de Medio Ambiente, Cambio Climático y Desarrollo Territorial (SEMACCDET)","Secretaría de Desarrollo Agrario, Territorial y Urbano (SEDATU)",Equipamiento urbano
118,118,DU-IND-16,COSMOS,Urbano,Gestión urbana,Consolidación,"LA-GU-CON-01, LA-GU-CON-02, LA-GU-CON-03, LA-GU-CON-04, LA-GU-CON-05, LA-GU-CON-06, LA-GU-CON-07, LA-GU-CON-08, LA-GU-CON-09, LA-GU-CON-10",Descarga,Adaptación,291.458,PY_EQ_URB_16,Puerta de Pátzcuaro,"Revitalizar la intersección Periférico y La Huerta con elementos de accesibilidad universal, transferencia modal, mezcal de usos, e impulso de la densificación.",DU-IND-16,Secretaría de Movilidad y Espacio Público (SEMOVEP),"Secretaría de Medio Ambiente, Cambio Climático y Desarrollo Territorial (SEMACCDET)","Secretaría de Desarrollo Agrario, Territorial y Urbano (SEDATU)",Equipamiento urbano
126,126,DU-IND-05,LOMAS DE LA HUERTA,Urbano,Gestión urbana,Consolidación,"LA-GU-CON-01, LA-GU-CON-02, LA-GU-CON-03, LA-GU-CON-04, LA-GU-CON-05, LA-GU-CON-06, LA-GU-CON-07, LA-GU-CON-08, LA-GU-CON-09, LA-GU-CON-10",Descarga,Adaptación,121.315,PY_EQ_URB_07,Casa de Gobierno (SUB-18),Mercado público.,DU-IND-05,Secretaría de Urbanismo y Obras Públicas (SUOP),"Secretaría de Medio Ambiente, Cambio Climático y Desarrollo Territorial (SEMACCDET)","Secretaría de Desarrollo Agrario, Territorial y Urbano (SEDATU)",Equipamiento urbano
126,126,DU-IND-05,LOMAS DE LA HUERTA,Urbano,Gestión urbana,Consolidación,"LA-GU-CON-01, LA-GU-CON-02, LA-GU-CON-03, LA-GU-CON-04, LA-GU-CON-05, LA-GU-CON-06, LA-GU-CON-07, LA-GU-CON-08, LA-GU-CON-09, LA-GU-CON-10",Descarga,Adaptación,121.315,PY_EQ_URB_07,Casa de Gobierno (SUB-18),Centro de desarrollo comunitario.,DU-IND-05,Secretaría de Urbanismo y Obras Públicas (SUOP),"Secretaría de Medio Ambiente, Cambio Climático y Desarrollo Territorial (SEMACCDET)","Secretaría de Desarrollo Agrario, Territorial y Urbano (SEDATU)",Equipamiento urbano
126,126,DU-IND-05,LOMAS DE LA HUERTA,Urbano,Gestión urbana,Consolidación,"LA-GU-CON-01, LA-GU-CON-02, LA-GU-CON-03, LA-GU-CON-04, LA-GU-CON-05, LA-GU-CON-06, LA-GU-CON-07, LA-GU-CON-08, LA-GU-CON-09, LA-GU-CON-10",Descarga,Adaptación,121.315,PY_EQ_URB_07,Casa de Gobierno (SUB-18),Parque de barrio.,DU-IND-05,Secretaría de Urbanismo y Obras Públicas (SUOP),"Secretaría de Medio Ambiente, Cambio Climático y Desarrollo Territorial (SEMACCDET)","Secretaría de Desarrollo Agrario, Territorial y Urbano (SEDATU)",Equipamiento urbano
126,126,DU-IND-05,LOMAS DE LA HUERTA,Urbano,Gestión urbana,Consolidación,"LA-GU-CON-01, LA-GU-CON-02, LA-GU-CON-03, LA-GU-CON-04, LA-GU-CON-05, LA-GU-CON-06, LA-GU-CON-07, LA-GU-CON-08, LA-GU-CON-09, LA-GU-CON-10",Descarga,Adaptación,121.315,PY_EQ_URB_07,Casa de Gobierno (SUB-18),Salón deportivo.,DU-IND-05,Secretaría de Urbanismo y Obras Públicas (SUOP),"Secretaría de Medio Ambiente, Cambio Climático y Desarrollo Territorial (SEMACCDET)","Secretaría de Desarrollo Agrario, Territorial y Urbano (SEDATU)",Equipamiento urbano
126,126,DU-IND-05,LOMAS DE LA HUERTA,Urbano,Gestión urbana,Consolidación,"LA-GU-CON-01, LA-GU-CON-02, LA-GU-CON-03, LA-GU-CON-04, LA-GU-CON-05, LA-GU-CON-06, LA-GU-CON-07, LA-GU-CON-08, LA-GU-CON-09, LA-GU-CON-10",Descarga,Adaptación,121.315,PY_EQ_URB_16,Puerta de Pátzcuaro,"Revitalizar la intersección Periférico y La Huerta con elementos de accesibilidad universal, transferencia modal, mezcal de usos, e impulso de la densificación.",DU-IND-05,Secretaría de Urbanismo y Obras Públicas (SUOP),"Secretaría de Medio Ambiente, Cambio Climático y Desarrollo Territorial (SEMACCDET)","Secretaría de Desarrollo Agrario, Territorial y Urbano (SEDATU)",Equipamiento urbano
